product_id,product_external_id,variation_id,variation_external_id,name,url,weight,depth,width,height,meta_title,meta_description,meta_keywords,description,short_description,ncm,images,price,price_compare,model,gender,age_group,active,brand,category_1,category_2,category_3,gtin,mpn,stock,color,first_attribute_group,first_attribute_value,second_attribute_group,second_attribute_value,sku
9818958,,,,Vela Mini Design - Azul - N0,/vela-numero-azul-silver-festas,"0,020",3.00,3.00,10.00,Vela Mini Design - Azul - N0 | Decoração para Festa,Vela Mini Design - Azul - N0 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N0</strong></p><p>A <strong>Vela Mini Design - Azul - N0</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N0</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N0. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",7.90,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,,,,,
 9818958,,28544789,,Vela Mini Design - Azul - N1,,,,,,Vela Mini Design - Azul - N1 | Decoração para Festa,Vela Mini Design - Azul - N1 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N1</strong></p><p>A <strong>Vela Mini Design - Azul - N1</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N1</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N1. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,1,,,VMD-AZ-1
 9818958,,28544790,,Vela Mini Design - Azul - N2,,,,,,Vela Mini Design - Azul - N2 | Decoração para Festa,Vela Mini Design - Azul - N2 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N2</strong></p><p>A <strong>Vela Mini Design - Azul - N2</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N2</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N2. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,2,,,VMD-AZ-2
 9818958,,28544791,,Vela Mini Design - Azul - N3,,,,,,Vela Mini Design - Azul - N3 | Decoração para Festa,Vela Mini Design - Azul - N3 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N3</strong></p><p>A <strong>Vela Mini Design - Azul - N3</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N3</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N3. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,3,,,VMD-AZ-3
 9818958,,28544792,,Vela Mini Design - Azul - N4,,,,,,Vela Mini Design - Azul - N4 | Decoração para Festa,Vela Mini Design - Azul - N4 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N4</strong></p><p>A <strong>Vela Mini Design - Azul - N4</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N4</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N4. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,4,,,VMD-AZ-4
 9818958,,28544793,,Vela Mini Design - Azul - N5,,,,,,Vela Mini Design - Azul - N5 | Decoração para Festa,Vela Mini Design - Azul - N5 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N5</strong></p><p>A <strong>Vela Mini Design - Azul - N5</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N5</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N5. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,5,,,VMD-AZ-5
 9818958,,28544794,,Vela Mini Design - Azul - N6,,,,,,Vela Mini Design - Azul - N6 | Decoração para Festa,Vela Mini Design - Azul - N6 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N6</strong></p><p>A <strong>Vela Mini Design - Azul - N6</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N6</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N6. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,6,,,VMD-AZ-6
 9818958,,28544795,,Vela Mini Design - Azul - N7,,,,,,Vela Mini Design - Azul - N7 | Decoração para Festa,Vela Mini Design - Azul - N7 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N7</strong></p><p>A <strong>Vela Mini Design - Azul - N7</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N7</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N7. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,7,,,VMD-AZ-7
 9818958,,28544796,,Vela Mini Design - Azul - N8,,,,,,Vela Mini Design - Azul - N8 | Decoração para Festa,Vela Mini Design - Azul - N8 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N8</strong></p><p>A <strong>Vela Mini Design - Azul - N8</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N8</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N8. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,8,,,VMD-AZ-8
 9818958,,28544797,,Vela Mini Design - Azul - N9,,,,,,Vela Mini Design - Azul - N9 | Decoração para Festa,Vela Mini Design - Azul - N9 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N9</strong></p><p>A <strong>Vela Mini Design - Azul - N9</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N9</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N9. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,9,,,VMD-AZ-9
 9818958,,28544798,,Vela Mini Design - Azul - N0,,,,,,Vela Mini Design - Azul - N0 | Decoração para Festa,Vela Mini Design - Azul - N0 para bolo. Visual moderno e tamanho compacto. Perfeita para destacar a decoração do bolo.,"vela número azul, vela de aniversário azul, vela para bolo, silver festas","<p><strong>✨ Descrição completa — Vela Mini Design - Azul - N0</strong></p><p>A <strong>Vela Mini Design - Azul - N0</strong> é perfeita para destacar o bolo e deixar a comemoração ainda mais especial.</p><p>Com visual moderno e acabamento caprichado, valoriza a decoração da mesa e fica linda nas fotos.</p><p><strong>🎉 Ideal para diversas ocasiões</strong></p><ul><li>Aniversários infantis e adultos</li><li>Festas temáticas</li><li>Comemorações especiais</li></ul><p><strong>⭐ Por que escolher este produto?</strong></p><ul><li>Fácil de usar</li><li>Ótimo destaque no bolo</li><li>Valoriza a decoração da mesa</li></ul><p><strong>📋 Especificações do produto</strong></p><ul><li>Tipo: vela decorativa para bolo</li><li>Conteúdo da embalagem: 1 vela (número conforme o modelo)</li></ul><p><strong>ℹ️ Informações importantes</strong></p><ul><li>As cores podem variar levemente conforme a tela do dispositivo.</li><li>Produto indicado para uso decorativo.</li></ul><p><strong>🚚 Frete e prazo</strong></p><p>Calcule o frete e o prazo de entrega informando seu CEP antes de finalizar a compra.</p><p><strong>💡 Dica</strong></p><p>Combine com outros artigos de festa do mesmo tema para montar uma decoração completa e harmoniosa.</p><p><strong>❤️ Garanta a sua</strong></p><p>Garanta agora a <strong>Vela Mini Design - Azul - N0</strong> e deixe sua comemoração ainda mais especial!</p>",Vela Mini Design para bolo com visual moderno. Vela Mini Design - Azul - N0. Ideal para aniversários e festas temáticas.,,"media://products/71.jpg,media://products/72.jpg,media://products/73.jpg,media://products/74.jpg,media://products/75.jpg,media://products/76.jpg,media://products/77.jpg,media://products/78.jpg,media://products/79.jpg,media://products/80.jpg,media://products/6-3.png",,,,,,0,,Artigos de Festa,Velas,Velas de Número,,,10,,Número,0,,,VMD-AZ-0
